Tên sản phẩm,Giá trước khi giảm,Giá sau khi giảm,Image_url
Màn Hình HP 19.5" 20kd T3U84AA (1440x900/60Hz/8ms),2.070.000đ,1.870.000đ,https://lh3.googleusercontent.com/cq3lHSLt0gB_ZR4d-dH7GlqeqpnnZbPG2dHiGOICNquWwOS9nIw0PfJoXYSowJIrp5o0kAnueBKLlUwHVVE=w500-rw
Màn Hình LG 27" 27UD88-W (3840x2160/IPS/60Hz/5ms/FreeSync),None,15.000.000đ,https://lh3.googleusercontent.com/QrPDhqo6v1EnBswPYaeksvP9RwnEuhLGv70IdVyJ0tLpbiodXlEzPbXbu31UIaG3dShANwMTmksd21FpGm8=w500-rw
Màn Hình Acer 23.8" ET241Y (1920x1080/IPS/60Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/5THuW1IFehA5pQDskA9oiT5Y-Xj1PfGBB9GspK22RUMXV2X6qIr450LYlCCaz7rwXiFuZeV9STiYib4yIrQ=w500-rw
Màn Hình ASUS 24" VG248QE (FullHD/TN/144Hz/1ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/qBntH5ZrVIaYWJZ7tEJ_tP5XHeMOKtFs0Wpnbwsuj2GVikmDEJmeIlR31WqxuIK7PA2TTrPL0oxtEYfcr6ng=w500-rw
Màn Hình cong AOC 27" C2789FH8/74 (1920x1080/VA/60Hz/4ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/VChQWD9NNV6xrkzs7qsRHwoty6k3yvvmQg2uimcSw8LFGZcumR7RSsmDiTLq3WrBWZtU5tXVDtevjsd9aTg=w500-rw
Màn Hình HP 23" 23f (1920x1080/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/JorQMWE_bbkOz5YA5CGyEGPQxwhbt6u9RdE1qd8HGHozmH7Y_LlEEcELYR7ERG7xoGXv2oHqyLUmEkaCoNhc=w500-rw
Màn Hình Samsung 27" LS27H850QFEXXV (2560x1440/PLS/60Hz/4ms),19.880.000đ,9.990.000đ,https://lh3.googleusercontent.com/M7yQTxEwErGeJqdkj1XvLwYy4DaCLV_NwAYb7PKrCxs-mXoSogIPgzZVSTvguQM51fX1Bx1fcm7ACaacqQ=w500-rw
Màn hình MSI Optix 32" AG32C (1920x1080/VA/165Hz/1ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/nrSFxS0Q36LaVo9uNHSAuaBAmkK2Cq0VlomPz9n8Fy8cdqzwFM2ifu3ZpwoyIpP6m6xs2XLAs9tM6bH0jTE=w500-rw
Màn Hình HP 23.8" Z24nf G2 (1JS07A4) (1920x1080/IPS/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/2RPv5Blig6tIgJI4M9MaslMS_QwquX297yE6PwgDXFK3LLNOSBNM1AAv-bVZHQ25hyvqeMX-jq8Wqf4DEw=w500-rw
Màn Hình ViewSonic 32" VX3211-4K-MHD (3840x2160/VA/3ms/FreeSync),11.000.000đ,10.790.000đ,https://lh3.googleusercontent.com/UZ5espcQ6I742L2ZGnNo8VwumB_Gu0oCW9PHOUCzDc0Tdr3LARc544JgMge6wtVLAIjh5TI61K6Q9JnZpIY7=w500-rw
Màn Hình cong AOC 27" C27G1 (1920x1080/VA/144Hz/1ms/FreeSync),None,6.599.000đ,https://lh3.googleusercontent.com/2OL3w5EstMZlcuAKt4IDVBaBsfHG1G03UpO_uKmo6bweNi1qLUP8u3W2y3nWJVIWN5s3_mUy63uc9PoUJsOH=w500-rw
Màn Hình BenQ Zowie 27" XL2720 (1920x1080/TN/144Hz/1ms),None,10.950.000đ,https://lh3.googleusercontent.com/ufOU1LWfkl9CRAPsw_6lWuFw0LdMeFIue84mglb4wHXdjyWgGY1WiA7RYKUtOcB9kVZ7vgQ026InDxVruIE=w500-rw
Màn Hình LCD LG 27" 27MK430H-B (1920x1080/IPS/75Hz/5ms),None,4.800.000đ,https://lh3.googleusercontent.com/mZHLNJtupSRDsrqpHemGb8m-AbTflGAdw1ePQVK-gVKKF3o5hbw82YA2q18Ocjds-G0moZWM3oUIXQ08jg8=w500-rw
Màn hình LCD Asus 27 inch VG278QR (FullHD/TN/165Hz/0.5ms/G-Sync Compatible),None,LIÊN HỆ,https://lh3.googleusercontent.com/NGKhOhl7KEagYhIdvQgcbNuh7CzCv6LADeIRAFmoCO-lPGe3AfByWeUeiay6-7Q6pkP7hlYuFDkEVfX-JbA=w500-rw
Màn Hình ViewSonic 24 inch VA2410-MH,None,2.990.000đ,https://lh3.googleusercontent.com/wBqiiM2jyNXTTsPlkH-yo5xy5Epb6TBiZF5X5Z_Vxq7lmNubfRaoSZwwE5dPZzbNmoY2r1CFgGnSpp8TGR3p=w500-rw
Màn hình LCD HP 23 inch Z23n G2 - 1JS06A4 (FHD/IPS/60Hz/5ms),None,4.190.000đ,https://lh3.googleusercontent.com/wS0nErsuqWHpmz60j5W0rPrw3azXl_2LTs9uKSOjMBR_5n61CsQlTdlfQPZmLvLemteVLhi5oOFhX4z6E1A=w500-rw
Màn hình LCDVIEWSONIC VG2455 (1920 x 1080/IPS/5 ms,5.850.000đ,4.890.000đ,https://lh3.googleusercontent.com/Rou-9n1Z9gNprqQyYVO-Y_cVFTCmK9Rpev5F13UFAuPJFHRKafBY-aapu9mnxb_uo6wrlrr7atOJWLROP8Q=w500-rw
Màn hình HP 19.5" P204 (1600 x 900/TN/60Hz/5ms),None,2.150.000đ,https://lh3.googleusercontent.com/e0cqFegoP7fNpyLkU-7tNUqw65KsQXsNSFhntorPVNsVzS9J1dUzRrpROfTxzU52nR0f2cajBY0jVoKgH-0=w500-rw
Màn hình LCDSAMSUNG LS27E45KBHV/XV (1920 x 1080/TN/60Hz/5 ms,None,4.688.000đ,https://lh3.googleusercontent.com/o7Ilu_0O3kbKWbEq5trkM8uETa5HsOW5SrCe1z6NrqWmURwI1doq-rDwuN0L6vOyQXGz95KJeUlY5mtHwuA=w500-rw
Màn hình LCDMSI Optix MAG322CQRV (2560 x 1440/VA/144Hz/1 ms,None,11.990.000đ,https://lh3.googleusercontent.com/6FCPrTnoa0V2flu0JWQsPnD8VT_sOx26_NBe4QFQX50wTUi3i3z_eQL6VpA4f2HoxjA7nWKEaBD0p0E87Q=w500-rw
Màn hình LCDCooler Master (1920 x 1080/VA/165Hz/3 ms/FreeSync),None,5.650.000đ,https://lh3.googleusercontent.com/sgH4CsUw2LbFapSlm1PPf9eUzaytMb_IxJf9l6FQEmwGCJOsdAzZnazdRLUlEAVzi0WefJIONULwpBvK3c4=w500-rw
Màn hình LCDLG 34WK95C-W.ATV (3440 x 1440/IPS/75Hz/5 ms/FreeSync),None,28.500.000đ,https://lh3.googleusercontent.com/CTY8SD8DvgZg4JSTEqbUx2pS4zFg9gNxeN57XEJau9DSWuaviGcFpqkYx-3R9x4R86QMLJBMbwJsNCYrsRw=w500-rw
Màn Hình Acer 19.5" S200HQL (1920x1080/TN/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/5qsoZsZ0Xxm8N5pRrQWPvbBcCTbuhIVgcmnXM1pxoZibyeorswsPPKYm3cIyN_oHtYpeMR6Y4rYhwbsPYHGF=w500-rw
Màn Hình Dell 19.5" E2016H (1600x900/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/4WP9lE9mqObLtaRSolvfxqjNvqtX2H07G2N64MMrINhhGb5WFVa69hPfVbdXSpBK9asIm5YGnNNOkCjlQg=w500-rw
Màn Hình LG 19.5" 20MP48A-P (1440x900/IPS/60Hz/14ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/fhbPu-CoMzLiW4UBJA7ovwmQCc8jXazxcWmmGHK3YN8eguQJwCcs1ZgD6nGCQFET2wL3FKiQzwpP2eRGp30r=w500-rw
Màn Hình Philips 24" 246V5LSB (1920x1080/60Hz/5ms),None,2.750.000đ,https://lh3.googleusercontent.com/ezZWxEMHFnSpj5DPm1RzJM859mzjtW96DFlzryvqWs4yKfKmFU0SZ-5VThQxUM3Zt68Z9O839vUo0WBRrjXL=w500-rw
Màn Hình Dell 24" P2418HT (1920x1080/IPS/60Hz/6ms),None,6.790.000đ,https://lh3.googleusercontent.com/qclD691kaFbcBSOh1EMYE0-KymreujHN8rUh4OGHr8utCWfZmQzrmDSi--D5yeAnkrHung5-iJmR3wgbLN8=w500-rw
Màn Hình HP 23.8" N240 Y6P10AA (1920x1080/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/XXiu8fo3kA0gaecEP2d0zrcb1TKk1ThZCRikfQuMRUJuHdXHKBI0OLiByzcWtEF92YxDGMcDQZqGEDHk-lE=w500-rw
Màn Hình LG 29" 29UM59-P (2560x1080/IPS/75Hz/5ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/R7dmbcZhMEvWKaW8Wf9_WOCUCqJ443993tpekh0WcfaIHr00D02yO2cZthMbRhGsIIfVR4T-fCLIxIQVJA=w500-rw
Màn Hình Samsung 28" LU28H750UQEXXV (3840x2160/TN/60Hz/1ms/FreeSync),None,22.477.000đ,https://lh3.googleusercontent.com/Xgoi8y2TB6_iEoLiK6GFF2hmYa-LqHbEGEM2yL9mTorrtQFWrb3-aE_mk7OgXXdXdRABiEDcdDwerNvDJtg=w500-rw
Màn Hình Philips 27" 276E7QDSB (1920x1080/PLS/60Hz/5ms),None,4.420.000đ,https://lh3.googleusercontent.com/Lgiuyn8zIM8aps791gy2UmrIPthkgxsy9hP1UIfKJcLC6MdM_oJ7CzRu2r0CvQWSZeR2Rc7d1N7hGeaKxIg=w500-rw
Màn Hình Philips 27" 276E7QDSW (1920x1080/PLS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/Q-wAzH1tlyck6FUiGqeFhZhW5s0zfCPNsC9AIySqPNjwwfjgM4W9-cvvfSvhXm5C4tujAKBwnBsgDy56zC0=w500-rw
Màn Hình cong ASUS 27" VZ27VQ (FullHD/VA/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/fUE9nNovEBej5vgLCjbvlhCIYbCiqXw7wEhpOVEk0K7LLyXYP5cQAHaxn8qX3o2pG5Iyawkw4KxWiIi21lg=w500-rw
Màn Hình cong Acer 31.5" ED322Q (1920x1080/60Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/qgmESSSRtouQxYhb8qHwI3wapNYgpgnWEJa4WEzac80uzlYBmwx2tKBsfIZEN4tI4H3izMyo443xpAbYOg=w500-rw
Màn Hình ViewSonic 27" VP2768 (2560x1440/IPS/60Hz/14ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/CKsKfVicu_jZlhQG3d3GdSCC76oPswKBEJvNcnYNY3HIq3UQiRIlvnYuXOi6sxT6YLMMsm61k9BolYKUN_A=w500-rw
Màn Hình Dell 23.8" S2419H (1920x1080/IPS/60Hz),4.290.000đ,4.171.000đ,https://lh3.googleusercontent.com/LotxmKL1kQO3260SNEi9YLnd5SjSsob3rDnY5Xud6wacR43UghCRbdBXj0PzcUMDQy_44IAKUeC-Cylvaw=w500-rw
Màn Hình AOC 23.8" I2490VXQ (1920x1080/IPS/60Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/VIK8MGNTYXgCcwZGM2siBNLfHxPPvXvihd13hZndcOBp82IFUtHcZfxFC5yQELUZN03t73QlpHTSGhafMg=w500-rw
Màn Hình HP 21.5" 22f 3AJ92AA (1920x1080/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/Z9YZGJlzaTgtSdIB7-p_JeUuIy1sBszyTBCyjAZR8Icqc5MBYLKv15_EHcfF9cqXUJ3Xe92C-7Vf3Iruzj8I=w500-rw
Màn Hình HP 25" 25f (1920x1080/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/xeQDzpsc57ZTFdUcMIplJLlld65Yl1ObFKX9vkqH18V-RLRnD7CVEvKQ77_twu7CZdt7xvY0oUkWnQiZ-Q=w500-rw
Màn Hình cong HKC 27" NB27C2 (1920x1080/VA/144Hz/4ms),5.599.000đ,4.990.000đ,https://lh3.googleusercontent.com/ieqPulnqzjcCs1ZAIuHebaUJVtMnILTsKuyJBurQbKxPg9eUz5cMcvYjDGethTYUU9TQXaj3Rj-L_JQWV15z=w500-rw
Màn Hình HP 23" E233 (1920x1080/IPS/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/EnFT-QVFhZkT4zgQdZvS3CnDn_nIwjPUOt0V0BMQ35_Z6zoT0BorKw8bPV2ghjlWBrVlaBv7ZiIiuXBfdRW9=w500-rw
Màn hình LCD LG 19.5'' 20M39H-B.ATV (1366 x 768/TN/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/NcwmAgSApPRWXOjxmhs5U7nnkV0PS0nKrovE4g7GqmwguDIrgHLvZ5cjPcrBgaFtnHDpQHO60jqQTm4WNAVL=w500-rw
Màn hình LCD Samsung 31.5'' LS32R750UEEXXV (3840x2160/VA/60Hz/4ms),21.870.000đ,10.990.000đ,https://lh3.googleusercontent.com/QytbK6Jq1vLht-FNCEJRrJDbZZV1aX2f-pj3EZG0zOJS_PFzDQOxImeQfDIwRaKPmAdWqepzX51GEI9RfA=w500-rw
Màn hình Samsung 34" LC34H890WJEXXV (3440x1440/VA/100Hz/4ms),None,32.190.000đ,https://lh3.googleusercontent.com/-TXE787tsUeGAybw1Uk08bbDS59SvbNnZxUS8iVsYI-3WcZto5ENluL6zyvFqz58ugQBOy6HUfjV4FeSZw=w500-rw
Màn hình LCDVIEWSONIC VX3258-PC-MHD (1920 x 1080/VA/165Hz/1 ms/FreeSync),9.390.000đ,8.390.000đ,https://lh3.googleusercontent.com/_XTYYioEld8fm9KTorP8Q_FfQKFEjld4oV12NFQPiXKMLL1U04Yduyp_vvDrxN0aSmpxODrXBRMff3dUn68=w500-rw
Màn hình ASUS 23.6" VP247H (1920x1082/1ms),None,3.490.000đ,https://lh3.googleusercontent.com/44W7pB1nb3ItVxyQHpVArPClEvni_u0m9M7RXjEO__t1PCGq2KLCXsOZ_Bbqnf4kDTPTsNkeY5KPbHIiqTU=w500-rw
Màn hình Dell 27" S2719H (1920x1081/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/9weolmTaUwDANLHmrE1Dc4VP6l1p-wrw50KCdrhlruFrz8XE9uYR4BQ5Gxy20zNbsX_Am1dUTBk0YXCVA0A=w500-rw
Màn hình LCDASUS VG279QM (1920 x 1080/IPS/144Hz/1 ms/G-Sync compatible),None,12.990.000đ,https://lh3.googleusercontent.com/ygpY9lh0GUIUua766YNC7RmbtYyiJeJI4ymTjRH1Srwzo_9KLjrm-XrTQd6UoPwcFKfBkcKIz_DlntD71Q=w500-rw
Màn hình LCDCooler Master (3440 x 1440/VA/144Hz/1 ms/FreeSync compatible),None,11.950.000đ,https://lh3.googleusercontent.com/o_k-WeEKdzU42v92HAua9RS-kLDE1lG00cBFq4RLqaLWy7_AAN30ZqzzP2KYNeQkthbBbwNSz8mPQNdurQ=w500-rw
Màn hình LCDLG 32UL950-W.ATV (3840 x 2160/60Hz/5 ms/FreeSync),31.500.000đ,28.000.000đ,https://lh3.googleusercontent.com/FmoFywv7yNdWZaK29dCqj1OZxMR5dyc-lkdIbVrD-Jm5pVkyvlS0pRovB1aicGwv_YkiT7q_9x490YU8vyb0=w500-rw
Màn Hình Samsung 19.5" LS20D300NHMXV (1366x768/TN/60Hz/5ms),None,2.199.000đ,https://lh3.googleusercontent.com/jdU0q-XgCDoxoHJX13YWBcVgeqM_uJNEjX607eNeN-mGp8wkB9gA6oeRA9VeEHy4BpXn3eJHiB8fYosiVK8E=w500-rw
Màn Hình AOC 25" I2579V (1920x1080/IPS/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/c85fqbLjfu8fsdlVhhBzETjKCsoG9EjeBNLASNsUmq89zFpLe2RjoWqk9QLzsGogBz-eSp6scOWTHLZHsno=w500-rw
Màn Hình Samsung 18.5" LS19F350HNEXXV (1366x768/PLS/60Hz/14ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/JmGuNt8evRe5RFarBh18WKOc6iMaXUqmBOQMgm3Gm-yap53gfrPCvy2jpXG8cmRDxuaXu9c695jihO7d53I=w500-rw
Màn Hình LG 21.5" 22MP48HQ-P (1920x1080/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/OChpO5M1lANh9YbMLI2QWAHuZdPqk96U_ApJBr6w475CzuyBTIhz8xS1nxL2hNb7EBWW7Y-Fu3K-yWr_qMk=w500-rw
Màn Hình Dell 23.6" SE2417HG (1920x1080/TN/60Hz/2ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/UpS6HFANqwREgv20L9JLavrJ0SsbHAuTrbQ5RK7rGT0q6Q43kVY5AMaXbnyRIEWVAxs5ILFXr3Q432btuEEe=w500-rw
Màn Hình cong LG 34" 34UC99 (3440x1440/IPS/5ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/ZnXx-Pqddgh7y2TQ1KLlJh9Jn2NaDZsyRRMswkBes5B9TKmkP614Nn1TUMdD82LTB_ox-__mGW3NcqRPNw=w500-rw
Màn Hình HP 27" N270 Y6P11AA (1920x1080/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/G55xSQ1g6cHvXev724MSk_Ulp_OXzgk0eGnsM-FXI0Zdu3kIyJGcvKLpZ7XOih1CWZyHAgBVzeB2Oi6Vdpo=w500-rw
Màn Hình cong LG 34" 34UC79G-B (2560x1080/IPS/5ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/CJyWNmOqIce6wpBOcoDp5rjIOo6EQzmrq7zkvWRJ3EHmh2Mu-cC-QUP6n6qauy2KSNVCQm9Lnoayfnhhz5M=w500-rw
Màn Hình cong AOC 31.5" AG322FCX (1920x1080/VA/144Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/efcEu8bMwpL8lqYznbN1GqwF-BSxe_Vjk3_P7Gvkz2i9htRol3KLlmis0K-gylcBU-ScNfD3hx2PL9f7IKc=w500-rw
Màn Hình cong Samsung 48.9" LC49HG90DMEXXV (3840x1080/VA/144Hz/1ms/FreeSync),None,48.888.000đ,https://lh3.googleusercontent.com/qUuVyRyhJjSeE3zwkHxrl6-1QfM4OTDHzl1hCXIESA-7IMhCp07ii_t2YjEzmmPDruX_C9nA_gGzrE_u1Ba2=w500-rw
Màn Hình ASUS ROG Strix 27" XG27VQ (FullHD/VA/144Hz/4ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/s2P4VUCaKh1Dezj0LgKXU1RQacWimXxqNjQhZDWRgFy9SCe1YpP-UBUjTlhliMRCOD0mGnxF3sus5D9rjw=w500-rw
Màn Hình Dell 24.5" AW2518H (1920x1080/TN/240Hz/1ms/G-Sync),None,LIÊN HỆ,https://lh3.googleusercontent.com/XIX0-H801s_iPlmhWW7rt5nz3-nzfgRrJbW2WmNsQnxJQkJ3PeBJqq606ITbcRehJTYKdZUx8EfeJqzwZjA=w500-rw
Màn Hình AOC 21.5" I2289FWH (1920x1080/75Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/sPaEKCLoY5XWK3ubtzaPkUbrywzfi5h3YEtj22itYk1I3qNXX9yVaiv0FWbP1FnyTgxLR8D9XFFY74xYPhQ=w500-rw
Màn Hình HP 27" E273Q (2560x1440/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/V3fSIZaEUaWRm8X5FQ-EqpmRgTE078vEnYC4fjNQKTwwwSSewZ5uOpqQvqukpjRxXYd0kqMIzn02VBl-RTo=w500-rw
Màn Hình HP 23.8" EliteDisplay E243 (1FH47AA) (1920x1080/IPS/60Hz/5ms),None,4.500.000đ,https://lh3.googleusercontent.com/iWb1Ry4Kx1sKdZhh_Ko89ETIbFXdRuae3fy42Dp1cZPdr-G7fQenxJwq3S-bOL-4yev0HcP-HEEegMbMQes=w500-rw
Màn Hình cong Philips 27" 278E8QDSW (1920x1080/VA/60Hz/5ms),None,5.250.000đ,https://lh3.googleusercontent.com/AiqohnnzlVdlvMp60QFhiEzCD3fWMQ32UgGiBSnDlktNrHa1tox7-QaOPYqqG8MUE7_1pcSE-HO7Lu9U0Q=w500-rw
Màn Hình cong Samsung 49" LC49J890DKEXXV (3840x1080/VA/144Hz/5ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/y4x0MhDJE0r85o0o8ilFAi2F0BG284xhhl7Hv2mIc0AimR9CD-N98P2IhHNGYc3LmaD42cxJeygwAs6HaQ=w500-rw
Màn Hình LG 27" 27MD5KA-B (5120x2880/IPS/60Hz/12ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/0Ej_nuZQQ4IBhmJh5S0Pl_JkLNijNg1L_tYk7HV1uteGWjhkZaGTwRE2rykKbc6A2vvi6udGUCtCPxd-1E0=w500-rw
Màn Hình LG 29" 29WK600 (2560x1080/IPS/75Hz/5ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/MLyGE8C6QF_p4r9141yCg-XqlC8t46qt28xBAszwnBDZubfwzCG0aV8lQKEKohGYCgi80dK1MjTkUQDGSb4=w500-rw
Màn Hình cong MSI Optix 27" Optix G27C2 (1920x1080/VA/144Hz/1ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/AEK2c-OHFtBKLtq5_EZIw85TYsIQ882w4JdYu80YyiwnoUJUSvSW50IjvUou0HmGnnaqLzFeVBGDwcnk70o=w500-rw
Màn Hình HP Elite 27" Elite E273 (1FH50AA) (1920x1080/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/xBuIxQsRur13m0hTHuRE66ou8AQIuQ6AV6sypJtVc-GOv8VNttPGkEsJUqDmftjb92unqkaeYacT97oPz5U=w500-rw
Màn Hình HP 23 inch Elite E230T (W2Z50AA) (1920x1080/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/NP_nRp8pgKVMCkspPPX-iI2pRdbsIfw5QuSYWinPAdLozjLa2TySzF8f3PkwhvRIqmqaagaQHrayZiyzTEo=w500-rw
Màn Hình Acer Nitro 27" VG270U (2560x1440/IPS/144Hz/1ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/Du-4f8bSnDaRIeYKodkJ3spbpjQH-_FdBOI6mtgMGWjmFGtY1423SwPTrr6N7LtsMe1l-pgQI53HKeqkqQcV=w500-rw
Màn hình Acer 37.5" XR382CQK (3840x1600/IPS/75Hz/1ms/FreeSync),None,31.500.000đ,https://lh3.googleusercontent.com/3c7H21y8E7BOAXjHDcKogVPO3w9w-SEOHWcjGncFpUli6POykhNC2XJTELwummKgRwd17wH8agNc7NJH2bo=w500-rw
Màn Hình cong Samsung 32" LC32JG51FDEXXV (1920x1080/VA/144Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/Lsy7xaISzCLsw5s1DkFICqyg5olIrIP0MHuT0m6nTTdilt65MbNgFdGge6ujK7cSI98tkQv9Ff39mb7YRw=w500-rw
Màn Hình Dell 23" E2318H (1920x1080/IPS/60Hz/8ms),None,3.020.000đ,https://lh3.googleusercontent.com/pWXghk9i-c13mkS7cxZOieX2LZPV_WhACTk7XO9BLRStcUHxRna5XXj2PjVhBLvWcU75lPi8c5DAn-AFep4=w500-rw
Màn Hình Philips 27" 273V7QDAB/74 (1920x1080/IPS/60Hz/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/XLnO0usmr52L5Epw0-hJb3wtt5fDG0MEJ0Trhz5Oi30kmRmDnxAPFD6yPL75cAMWcOdp7P1zi-4FWiteX3o=w500-rw
Màn Hình AOC 27" I2781FH/74 (1920x1080/IPS/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/LZBjyTnfPUbPWtLx8CFn-_PS4H-7FJr4hj9F5LZ127csBrqPJkLqjP83Fvn2RsT4mvocFVJUXqGALctva_g=w500-rw
Màn Hình ASUS 27" VZ27AQ (2K/IPS/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/HBqdm7elsemBQeHZjnuhd87CQpg8Wu09oSB4LvyuiNhoLdtSs9lmNlurVcIa_DgOW4MyArFZ3u3gj1UDIoM=w500-rw
Màn Hình ViewSonic 24" VG2448 (1920x1080/IPS/5ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/fZhkkrKcXe_qHVJgmL2B5t7SY2Ocl35GzHQksWy46FWjwwCCG69_BoAHl317D8vqx-SX_lBE5ThcpF4BpaWY=w500-rw
Màn Hình BenQ Zowie 24.5" XL2546 (1920x1080/TN/240Hz/1ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/slqCU0VFxV1_RJffKKbf7WKyaMf-GN69zJTd3rQdkpCiYPPcqb46JkD06Xyl7gRImi2jtDTA1E-5Fd3JEZQ=w500-rw
Màn hình Viewsonic 27" VX2758-C (1920x1080/VA LED/144Hz/5 ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/x2SY5Hu6ciOjvqURRhEaOOUcnSE_M_Xi4w7aQa2DCvd1krttGyG2Vgoz_azD8LXDUK6HLDKqBGCChUvgpBM=w500-rw
Màn hình LCD Gigabyte Aorus AD27QD-EK(2560 x 1440/IPS/144Hz/1ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/yTYHRTUeyTXROWjkeYxMrPz3cyozP5nS2KSra93qnSU-fOHYNU8t43wwy0YBLIneQI0PPOwkokA1LZWfwLw=w500-rw
Màn hình LCD Samsung 27'' LS27R750QEEXXV (2560x1440/VA/144Hz/4ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/9nPyRTCKYi4wEKJ5DW8HSzhI__-eE63KE9UnXgXR1h_98tBxZg8c31lrYtwNY2kE8avhSexe6704Bn9tP7U=w500-rw
Màn hình LCD Acer 24" Predator XB241H (1920x1080/TN/144Hz/1ms),10.990.000đ,9.870.000đ,https://lh3.googleusercontent.com/jdyiPrNx5Mjko657uFPKwl4FC-N21S6kyCzgNE2D3hg4q5-VCjG_l4PcbgRVpPxnb2OzM-Np5MeeYEl874U=w500-rw
Màn hình LCD Asus 27 inch VG279Q (FullHD/IPS/144Hz/1ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/F3pIZPZrA9PZxAa-T-BjBSH8BKH1tLlDrs5u_VYY32Q1cxH5iiNqz7xHB1Sxaj53gQ1a8vweyEHRwA1pOgLg=w500-rw
Màn hình LCD Samsung 32 inch UHD LU32J590UQEXXV (3840 x 2160/VA/60Hz/4ms/Đen),None,LIÊN HỆ,https://lh3.googleusercontent.com/F-InFXFEWzslyz-rIDLiH6qNckW54Z0Hk_Uj-ggDuSTvMNC2kGgxREPee31nC8zpm-nwqMD1LjxKg34kQGA=w500-rw
Màn hình LCDMSI Optix MAG271CQR (2560 x 1440/VA/144Hz/1 ms/FreeSync),None,LIÊN HỆ,https://lh3.googleusercontent.com/hpiSfTbeCkMRjs1pBR4Xb80TspYZNSFaLYeBxkyIsgxOI1i-vzF0VevcQ744StZX93HDh9-19Bi4aVEaG_A=w500-rw
Màn Hình LCD LG 32 inch 32GK650F-B.ATV (QHD/VA/144H/1ms),None,LIÊN HỆ,https://lh3.googleusercontent.com/LeW4sNtoXIyc1BIgdtT2HeS3Li3TwwuInqJ4HlD5WPUKhj9U6bWN4znu_mmyBLdPd5nykqWOP0bU6bjVeX8=w500-rw
Màn hình LCDVIEWSONIC VA2710-MH (1920 x 1080/IPS/5 ms,None,4.285.000đ,https://lh3.googleusercontent.com/2XUXvsDDts6FMwyMEP-KcDXNvDxEjMml_Bu44kVk5pKwNUKUQtLgH1EUuW71dPtt-qxltpnYvXUxmDm2fOCL=w500-rw
